productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extSubType,extOracleText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extP,extT,extFlavorText
15201,Loyal Sentry,Loyal Sentry,https://tcgplayer-cdn.tcgplayer.com/product/15201_200w.jpg,1,1,https://cpt.tcgcsv.com/268,2024-07-10T13:51:01.93,1,R,27,Creature — Human Soldier,"When Loyal Sentry blocks a creature, destroy that creature and Loyal Sentry.",1.0,2.27,4.99,,2.04,Foil,1,1,"<em>“My cause is simple: To stop you, at any cost, from ever seeing the inside of this keep.”</em>"
15202,Lumengrid Warden,Lumengrid Warden,https://tcgplayer-cdn.tcgplayer.com/product/15202_200w.jpg,1,1,https://cpt.tcgcsv.com/368,2024-07-10T13:51:17.327,1,C,89,Creature — Human Wizard,,0.01,0.23,3.13,0.02,0.02,Normal,1,3,<em>The wardens keep watch over an endless sea of progress.</em>
15202,Lumengrid Warden,Lumengrid Warden,https://tcgplayer-cdn.tcgplayer.com/product/15202_200w.jpg,1,1,https://cpt.tcgcsv.com/368,2024-07-10T13:51:17.327,1,C,89,Creature — Human Wizard,,0.2,0.49,9.99,0.32,0.24,Foil,1,3,<em>The wardens keep watch over an endless sea of progress.</em>
15203,Luminesce,Luminesce,https://tcgplayer-cdn.tcgplayer.com/product/15203_200w.jpg,1,1,https://cpt.tcgcsv.com/568,2024-07-10T13:51:49.077,1,U,28,Instant,Prevent all damage that black sources and red sources would deal this turn.,0.02,0.25,3.13,0.1,0.1,Normal,,,"<em>""The White Shield is not the burnished metal you lash to your forearm but the conviction that burns in your chest.""
<br>
—Lucilde Fiksdotter, leader of the Order of the White Shield</em>"
15203,Luminesce,Luminesce,https://tcgplayer-cdn.tcgplayer.com/product/15203_200w.jpg,1,1,https://cpt.tcgcsv.com/568,2024-07-10T13:51:49.077,1,U,28,Instant,Prevent all damage that black sources and red sources would deal this turn.,0.14,0.52,1.44,0.29,0.15,Foil,,,"<em>""The White Shield is not the burnished metal you lash to your forearm but the conviction that burns in your chest.""
<br>
—Lucilde Fiksdotter, leader of the Order of the White Shield</em>"
15204,Lure,Lure,https://tcgplayer-cdn.tcgplayer.com/product/15204_200w.jpg,1,1,https://cpt.tcgcsv.com/668,2024-07-10T13:52:29.233,1,U,276,Enchantment — Aura,"Enchant creature <em>(Target a creature as you play this. This card comes into play attached to that creature.)</em>
<br>
All creatures able to block enchanted creature do so.",0.07,0.26,2.25,0.2,,Normal,,,<em>Her true theft was to steal the soldiers away from their posts.</em>
15204,Lure,Lure,https://tcgplayer-cdn.tcgplayer.com/product/15204_200w.jpg,1,1,https://cpt.tcgcsv.com/668,2024-07-10T13:52:29.233,1,U,276,Enchantment — Aura,"Enchant creature <em>(Target a creature as you play this. This card comes into play attached to that creature.)</em>
<br>
All creatures able to block enchanted creature do so.",0.51,0.7,1.87,0.95,,Foil,,,<em>Her true theft was to steal the soldiers away from their posts.</em>
15205,Mahamoti Djinn,Mahamoti Djinn,https://tcgplayer-cdn.tcgplayer.com/product/15205_200w.jpg,1,1,https://cpt.tcgcsv.com/768,2024-07-10T13:55:17.397,1,R,90,Creature — Djinn,Flying <em>(This creature can't be blocked except by creatures with flying or reach.)</em>,0.08,0.44,2.99,0.26,0.25,Normal,5,6,"<em>Of royal blood among the spirits of the air, the Mahamoti djinn rides on the wings of the winds. As dangerous in the gambling hall as he is in battle, he is a master of trickery and misdirection.</em>"
15205,Mahamoti Djinn,Mahamoti Djinn,https://tcgplayer-cdn.tcgplayer.com/product/15205_200w.jpg,1,1,https://cpt.tcgcsv.com/768,2024-07-10T13:55:17.397,1,R,90,Creature — Djinn,Flying <em>(This creature can't be blocked except by creatures with flying or reach.)</em>,0.76,1.25,1.78,0.86,1.39,Foil,5,6,"<em>Of royal blood among the spirits of the air, the Mahamoti djinn rides on the wings of the winds. As dangerous in the gambling hall as he is in battle, he is a master of trickery and misdirection.</em>"
15206,Manabarbs,Manabarbs,https://tcgplayer-cdn.tcgplayer.com/product/15206_200w.jpg,1,1,https://cpt.tcgcsv.com/868,2024-07-10T14:00:36.143,1,R,218,Enchantment,"Whenever a player taps a land for mana, Manabarbs deals 1 damage to that player.",4.89,5.79,13.99,6.33,,Normal,,,"<em>""I don't know why people say a double-edged sword is bad. It's a sword. With two edges.""
<br>
—Kamahl, pit fighter</em>"
15206,Manabarbs,Manabarbs,https://tcgplayer-cdn.tcgplayer.com/product/15206_200w.jpg,1,1,https://cpt.tcgcsv.com/868,2024-07-10T14:00:36.143,1,R,218,Enchantment,"Whenever a player taps a land for mana, Manabarbs deals 1 damage to that player.",25.45,32.95,45.0,34.66,,Foil,,,"<em>""I don't know why people say a double-edged sword is bad. It's a sword. With two edges.""
<br>
—Kamahl, pit fighter</em>"
15207,Mantis Engine,Mantis Engine,https://tcgplayer-cdn.tcgplayer.com/product/15207_200w.jpg,1,1,https://cpt.tcgcsv.com/968,2024-07-10T14:05:32.777,1,U,333,Artifact Creature — Insect,"2: Mantis Engine gains flying until end of turn. <em>(It can't be blocked except by creatures with flying or reach.)</em>
<br>
2: Mantis Engine gains first strike until end of turn. <em>(It deals combat damage before creatures without first strike.)</em>",0.02,0.25,1.41,0.12,,Normal,3,3,
15207,Mantis Engine,Mantis Engine,https://tcgplayer-cdn.tcgplayer.com/product/15207_200w.jpg,1,1,https://cpt.tcgcsv.com/968,2024-07-10T14:05:32.777,1,U,333,Artifact Creature — Insect,"2: Mantis Engine gains flying until end of turn. <em>(It can't be blocked except by creatures with flying or reach.)</em>
<br>
2: Mantis Engine gains first strike until end of turn. <em>(It deals combat damage before creatures without first strike.)</em>",0.48,0.63,1.19,0.66,,Foil,3,3,
15208,March of the Machines,March of the Machines,https://tcgplayer-cdn.tcgplayer.com/product/15208_200w.jpg,1,1,https://cpt.tcgcsv.com/b68,2019-12-31T18:54:23.98,1,R,91,Enchantment,Each noncreature artifact is an artifact creature with power and toughness each equal to its converted cost. <em>(Equipment that's a creature can't equip a creature.)</em>,0.23,0.65,5.99,0.5,0.99,Normal,,,
15208,March of the Machines,March of the Machines,https://tcgplayer-cdn.tcgplayer.com/product/15208_200w.jpg,1,1,https://cpt.tcgcsv.com/b68,2019-12-31T18:54:23.98,1,R,91,Enchantment,Each noncreature artifact is an artifact creature with power and toughness each equal to its converted cost. <em>(Equipment that's a creature can't equip a creature.)</em>,7.27,19.96,49.96,23.58,8.36,Foil,,,
15209,Mass of Ghouls,Mass of Ghouls,https://tcgplayer-cdn.tcgplayer.com/product/15209_200w.jpg,1,1,https://cpt.tcgcsv.com/c68,2024-07-10T14:13:08.213,1,C,156,Creature — Zombie Warrior,,0.01,0.25,4.31,0.05,0.06,Normal,5,3,"<em>""An army has filled the valley, but it's not like any army I've ever seen. There are no tents, no fires, no horses . . . just a sea of bodies, writhing and moaning, as if a pestilent village were sent to invade us.""
<br>
—Onean scout</em>"
15209,Mass of Ghouls,Mass of Ghouls,https://tcgplayer-cdn.tcgplayer.com/product/15209_200w.jpg,1,1,https://cpt.tcgcsv.com/c68,2024-07-10T14:13:08.213,1,C,156,Creature — Zombie Warrior,,0.24,0.49,1.05,0.35,0.26,Foil,5,3,"<em>""An army has filled the valley, but it's not like any army I've ever seen. There are no tents, no fires, no horses . . . just a sea of bodies, writhing and moaning, as if a pestilent village were sent to invade us.""
<br>
—Onean scout</em>"
15210,Megrim,Megrim,https://tcgplayer-cdn.tcgplayer.com/product/15210_200w.jpg,1,1,https://cpt.tcgcsv.com/d68,2024-07-10T14:13:42.66,1,U,157,Enchantment,"Whenever an opponent discards a card, Megrim deals 2 damage to that player.",0.35,0.66,4.36,0.49,,Normal,,,"<em>""Pain is both a tool and a craft. Like any tool, it must be sharpened. Like any craft, it must be practiced.""
<br>
—Hooks, Cabal torturer</em>"
15210,Megrim,Megrim,https://tcgplayer-cdn.tcgplayer.com/product/15210_200w.jpg,1,1,https://cpt.tcgcsv.com/d68,2024-07-10T14:13:42.66,1,U,157,Enchantment,"Whenever an opponent discards a card, Megrim deals 2 damage to that player.",4.66,6.45,7.98,7.0,,Foil,,,"<em>""Pain is both a tool and a craft. Like any tool, it must be sharpened. Like any craft, it must be practiced.""
<br>
—Hooks, Cabal torturer</em>"
15211,Merfolk Looter,Merfolk Looter,https://tcgplayer-cdn.tcgplayer.com/product/15211_200w.jpg,1,1,https://cpt.tcgcsv.com/f68,2024-07-10T14:21:16.09,1,C,92,Creature — Merfolk Rogue,"T: Draw a card, then discard a card.",0.01,0.25,1.99,0.25,,Normal,1,1,"<em>It belongs to the merfolk now.
<br>
—Shipwreck prayer</em>"
15211,Merfolk Looter,Merfolk Looter,https://tcgplayer-cdn.tcgplayer.com/product/15211_200w.jpg,1,1,https://cpt.tcgcsv.com/f68,2024-07-10T14:21:16.09,1,C,92,Creature — Merfolk Rogue,"T: Draw a card, then discard a card.",0.79,1.43,2.99,1.45,,Foil,1,1,"<em>It belongs to the merfolk now.
<br>
—Shipwreck prayer</em>"
15212,Midnight Ritual,Midnight Ritual,https://tcgplayer-cdn.tcgplayer.com/product/15212_200w.jpg,1,1,https://cpt.tcgcsv.com/g68,2024-07-10T14:37:08.333,1,R,158,Sorcery,"Remove X target creature cards in your graveyard from the game. For each creature card removed this way, put a 2/2 black Zombie creature token into play.",0.12,0.44,4.99,0.34,,Normal,,,"<em>Bury old friends deeply, lest they return bearing worms.</em>"
15212,Midnight Ritual,Midnight Ritual,https://tcgplayer-cdn.tcgplayer.com/product/15212_200w.jpg,1,1,https://cpt.tcgcsv.com/g68,2024-07-10T14:37:08.333,1,R,158,Sorcery,"Remove X target creature cards in your graveyard from the game. For each creature card removed this way, put a 2/2 black Zombie creature token into play.",0.74,1.1,2.16,1.06,,Foil,,,"<em>Bury old friends deeply, lest they return bearing worms.</em>"
15213,Might of Oaks,Might of Oaks,https://tcgplayer-cdn.tcgplayer.com/product/15213_200w.jpg,1,1,https://cpt.tcgcsv.com/h68,2024-07-10T14:37:48.767,1,R,277,Instant,Target creature gets +7/+7 until end of turn.,0.24,0.5,1.99,0.38,,Normal,,,"<em>""Guess where I'm gonna plant this!""</em>"
15213,Might of Oaks,Might of Oaks,https://tcgplayer-cdn.tcgplayer.com/product/15213_200w.jpg,1,1,https://cpt.tcgcsv.com/h68,2024-07-10T14:37:48.767,1,R,277,Instant,Target creature gets +7/+7 until end of turn.,0.79,1.34,3.13,0.89,,Foil,,,"<em>""Guess where I'm gonna plant this!""</em>"
15214,Might Weaver,Might Weaver,https://tcgplayer-cdn.tcgplayer.com/product/15214_200w.jpg,1,1,https://cpt.tcgcsv.com/j68,2024-07-10T14:38:08.25,1,U,278,Creature — Human Wizard,"2: Target red or white creature gains trample until end of turn. <em>(If it would deal enough combat damage to its blockers to destroy them, you may have it deal the rest of its damage to defending player.)</em>",0.03,0.25,3.13,0.03,,Normal,2,1,"<em>""Let my strength harden your resolve.""</em>"
15214,Might Weaver,Might Weaver,https://tcgplayer-cdn.tcgplayer.com/product/15214_200w.jpg,1,1,https://cpt.tcgcsv.com/j68,2024-07-10T14:38:08.25,1,U,278,Creature — Human Wizard,"2: Target red or white creature gains trample until end of turn. <em>(If it would deal enough combat damage to its blockers to destroy them, you may have it deal the rest of its damage to defending player.)</em>",0.15,0.5,1.08,0.46,,Foil,2,1,"<em>""Let my strength harden your resolve.""</em>"
15215,Millstone,Millstone,https://tcgplayer-cdn.tcgplayer.com/product/15215_200w.jpg,1,1,https://cpt.tcgcsv.com/k68,2024-07-10T14:38:20.95,1,R,334,Artifact,"2, T: Target player puts the top two cards of his or her library into his or her graveyard.",0.11,0.47,1.89,0.24,0.25,Normal,,,<em>More than one mage has been driven insane by the sound of the millstone relentlessly grinding away.</em>
15215,Millstone,Millstone,https://tcgplayer-cdn.tcgplayer.com/product/15215_200w.jpg,1,1,https://cpt.tcgcsv.com/k68,2024-07-10T14:38:20.95,1,R,334,Artifact,"2, T: Target player puts the top two cards of his or her library into his or her graveyard.",0.76,1.39,4.57,0.49,,Foil,,,<em>More than one mage has been driven insane by the sound of the millstone relentlessly grinding away.</em>
15216,Mind Bend,Mind Bend,https://tcgplayer-cdn.tcgplayer.com/product/15216_200w.jpg,1,1,https://cpt.tcgcsv.com/l68,2024-07-10T14:39:27.703,1,R,93,Instant,"Change the text of target permanent by replacing all instances of one color word with another or one basic land type with another. <em>(For example, you may change “nonblack creature” to “nongreen creature” or “forestwalk” to “islandwalk.” This effect doesn't end at end of turn.)</em>",0.39,1.0,17.89,0.9,,Normal,,,
15216,Mind Bend,Mind Bend,https://tcgplayer-cdn.tcgplayer.com/product/15216_200w.jpg,1,1,https://cpt.tcgcsv.com/l68,2024-07-10T14:39:27.703,1,R,93,Instant,"Change the text of target permanent by replacing all instances of one color word with another or one basic land type with another. <em>(For example, you may change “nonblack creature” to “nongreen creature” or “forestwalk” to “islandwalk.” This effect doesn't end at end of turn.)</em>",7.99,12.39,13.85,11.96,,Foil,,,
15217,Mind Rot,Mind Rot,https://tcgplayer-cdn.tcgplayer.com/product/15217_200w.jpg,1,1,https://cpt.tcgcsv.com/m68,2024-07-10T14:43:48.863,1,C,159,Sorcery,Target player discards two cards.,0.01,0.24,3.13,0.12,,Normal,,,"<em>""The beauty of mental attacks is that your victims never remember them.""
<br>
—Volrath</em>"
15217,Mind Rot,Mind Rot,https://tcgplayer-cdn.tcgplayer.com/product/15217_200w.jpg,1,1,https://cpt.tcgcsv.com/m68,2024-07-10T14:43:48.863,1,C,159,Sorcery,Target player discards two cards.,0.22,0.45,0.98,0.37,0.36,Foil,,,"<em>""The beauty of mental attacks is that your victims never remember them.""
<br>
—Volrath</em>"
15218,Mind Stone,Mind Stone,https://tcgplayer-cdn.tcgplayer.com/product/15218_200w.jpg,1,1,https://cpt.tcgcsv.com/n68,2024-07-10T14:47:11.12,1,U,335,Artifact,"T: Add 1 to your mana pool.
<br>
1, T, Sacrifice Mind Stone: Draw a card.",0.27,0.73,2.7,0.88,,Normal,,,"<em>""Not by age but by capacity is wisdom gained.""
<br>
—Titus Maccius Plautus,</em> Trinummus"
15218,Mind Stone,Mind Stone,https://tcgplayer-cdn.tcgplayer.com/product/15218_200w.jpg,1,1,https://cpt.tcgcsv.com/n68,2024-07-10T14:47:11.12,1,U,335,Artifact,"T: Add 1 to your mana pool.
<br>
1, T, Sacrifice Mind Stone: Draw a card.",19.99,32.85,199.64,14.9,19.99,Foil,,,"<em>""Not by age but by capacity is wisdom gained.""
<br>
—Titus Maccius Plautus,</em> Trinummus"
15219,"Mirri, Cat Warrior",Mirri Cat Warrior,https://tcgplayer-cdn.tcgplayer.com/product/15219_200w.jpg,1,1,https://cpt.tcgcsv.com/p68,2024-07-10T14:48:36.143,1,R,279,Legendary Creature — Cat Warrior,"First strike, forestwalk, vigilance <em>(This creature deals combat damage before creatures without first strike, it's unblockable as long as defending player controls a Forest, and attacking doesn't cause this creature to tap.)</em>",2.27,3.81,8.24,3.9,,Normal,2,3,
15219,"Mirri, Cat Warrior",Mirri Cat Warrior,https://tcgplayer-cdn.tcgplayer.com/product/15219_200w.jpg,1,1,https://cpt.tcgcsv.com/p68,2024-07-10T14:48:36.143,1,R,279,Legendary Creature — Cat Warrior,"First strike, forestwalk, vigilance <em>(This creature deals combat damage before creatures without first strike, it's unblockable as long as defending player controls a Forest, and attacking doesn't cause this creature to tap.)</em>",28.69,32.01,35.33,30.74,,Foil,2,3,
15220,Mobilization,Mobilization,https://tcgplayer-cdn.tcgplayer.com/product/15220_200w.jpg,1,1,https://cpt.tcgcsv.com/q68,2024-07-10T14:54:47.223,1,R,29,Enchantment,"Soldier creatures have vigilance. <em>(Attacking doesn't cause them to tap.)</em>
<br>
2W: Put a 1/1 white Soldier creature token into play.",0.73,1.11,6.45,1.09,,Normal,,,"<em>Wars are won with strength, valor, and numbers—especially numbers.</em>"
15220,Mobilization,Mobilization,https://tcgplayer-cdn.tcgplayer.com/product/15220_200w.jpg,1,1,https://cpt.tcgcsv.com/q68,2024-07-10T14:54:47.223,1,R,29,Enchantment,"Soldier creatures have vigilance. <em>(Attacking doesn't cause them to tap.)</em>
<br>
2W: Put a 1/1 white Soldier creature token into play.",16.35,20.0,20.41,18.21,,Foil,,,"<em>Wars are won with strength, valor, and numbers—especially numbers.</em>"
15221,Mogg Fanatic,Mogg Fanatic,https://tcgplayer-cdn.tcgplayer.com/product/15221_200w.jpg,1,1,https://cpt.tcgcsv.com/r68,2024-07-10T14:55:14.53,1,U,219,Creature — Goblin,Sacrifice Mogg Fanatic: Mogg Fanatic deals 1 damage to target creature or player.,0.14,0.38,2.0,0.36,,Normal,1,1,"<em>""I got it! I got it! I—""</em>"
15221,Mogg Fanatic,Mogg Fanatic,https://tcgplayer-cdn.tcgplayer.com/product/15221_200w.jpg,1,1,https://cpt.tcgcsv.com/r68,2024-07-10T14:55:14.53,1,U,219,Creature — Goblin,Sacrifice Mogg Fanatic: Mogg Fanatic deals 1 damage to target creature or player.,3.05,3.49,4.03,3.48,,Foil,1,1,"<em>""I got it! I got it! I—""</em>"
15222,"Molimo, Maro-Sorcerer",Molimo Maro Sorcerer,https://tcgplayer-cdn.tcgplayer.com/product/15222_200w.jpg,1,1,https://cpt.tcgcsv.com/s68,2024-07-10T14:55:26.53,1,R,280,Legendary Creature — Elemental,"Trample<em> (If this creature would deal enough combat damage to its blockers to destroy them, you may have it deal the rest of its damage to defending player.)</em>
<br>
Molimo, Maro-Sorcerer's power and toughness are each equal to the number of lands you control.",0.09,0.48,4.99,0.26,0.25,Normal,*,*,
15222,"Molimo, Maro-Sorcerer",Molimo Maro Sorcerer,https://tcgplayer-cdn.tcgplayer.com/product/15222_200w.jpg,1,1,https://cpt.tcgcsv.com/s68,2024-07-10T14:55:26.53,1,R,280,Legendary Creature — Elemental,"Trample<em> (If this creature would deal enough combat damage to its blockers to destroy them, you may have it deal the rest of its damage to defending player.)</em>
<br>
Molimo, Maro-Sorcerer's power and toughness are each equal to the number of lands you control.",3.4,4.95,6.79,2.57,,Foil,*,*,
15223,Mortal Combat,Mortal Combat,https://tcgplayer-cdn.tcgplayer.com/product/15223_200w.jpg,1,1,https://cpt.tcgcsv.com/t68,2024-07-10T15:06:45.607,1,R,160,Enchantment,"At the beginning of your upkeep, if twenty or more creature cards are in your graveyard, you win the game.",3.33,4.84,9.04,4.53,,Normal,,,"<em>The crowd roared, the fighters bled, and the dead piled high in the pits. Only the Cabal could win.</em>"
15223,Mortal Combat,Mortal Combat,https://tcgplayer-cdn.tcgplayer.com/product/15223_200w.jpg,1,1,https://cpt.tcgcsv.com/t68,2024-07-10T15:06:45.607,1,R,160,Enchantment,"At the beginning of your upkeep, if twenty or more creature cards are in your graveyard, you win the game.",8.99,16.99,30.0,8.99,,Foil,,,"<em>The crowd roared, the fighters bled, and the dead piled high in the pits. Only the Cabal could win.</em>"
15224,Mortivore,Mortivore,https://tcgplayer-cdn.tcgplayer.com/product/15224_200w.jpg,1,1,https://cpt.tcgcsv.com/v68,2024-07-10T15:07:57.02,1,R,161,Creature — Lhurgoyf,"Mortivore's power and toughness are each equal to the number of creature cards in all graveyards.
<br>
B: Regenerate Mortivore. <em>(The next time this creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)</em>",1.02,1.61,9.0,1.63,1.03,Normal,*,*,
15224,Mortivore,Mortivore,https://tcgplayer-cdn.tcgplayer.com/product/15224_200w.jpg,1,1,https://cpt.tcgcsv.com/v68,2024-07-10T15:07:57.02,1,R,161,Creature — Lhurgoyf,"Mortivore's power and toughness are each equal to the number of creature cards in all graveyards.
<br>
B: Regenerate Mortivore. <em>(The next time this creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)</em>",7.33,12.75,18.99,6.95,,Foil,*,*,
15225,Mountain (376),Mountain 376,https://tcgplayer-cdn.tcgplayer.com/product/15225_200w.jpg,1,1,https://cpt.tcgcsv.com/w68,2024-07-26T14:44:51.143,1,L,376,Basic Land — Mountain,,0.08,0.31,1.79,0.31,0.25,Normal,,,
15225,Mountain (376),Mountain 376,https://tcgplayer-cdn.tcgplayer.com/product/15225_200w.jpg,1,1,https://cpt.tcgcsv.com/w68,2024-07-26T14:44:51.143,1,L,376,Basic Land — Mountain,,0.58,1.22,2.47,0.34,1.19,Foil,,,
15226,Mountain (377),Mountain 377,https://tcgplayer-cdn.tcgplayer.com/product/15226_200w.jpg,1,1,https://cpt.tcgcsv.com/x68,2024-07-10T15:08:46.99,1,L,377,Basic Land — Mountain,,0.09,0.28,1.24,0.29,,Normal,,,
15226,Mountain (377),Mountain 377,https://tcgplayer-cdn.tcgplayer.com/product/15226_200w.jpg,1,1,https://cpt.tcgcsv.com/x68,2024-07-10T15:08:46.99,1,L,377,Basic Land — Mountain,,0.33,0.87,2.41,0.78,0.62,Foil,,,
15227,Mountain (378),Mountain 378,https://tcgplayer-cdn.tcgplayer.com/product/15227_200w.jpg,1,1,https://cpt.tcgcsv.com/z68,2024-07-10T15:08:54.897,1,L,378,Basic Land — Mountain,,0.05,0.29,1.99,0.24,,Normal,,,
15227,Mountain (378),Mountain 378,https://tcgplayer-cdn.tcgplayer.com/product/15227_200w.jpg,1,1,https://cpt.tcgcsv.com/z68,2024-07-10T15:08:54.897,1,L,378,Basic Land — Mountain,,0.25,1.17,2.02,0.78,0.5,Foil,,,
15228,Mountain (379),Mountain 379,https://tcgplayer-cdn.tcgplayer.com/product/15228_200w.jpg,1,1,https://cpt.tcgcsv.com/B68,2024-07-10T15:11:34.427,1,L,379,Basic Land — Mountain,,0.08,0.41,1.99,0.41,0.25,Normal,,,
15228,Mountain (379),Mountain 379,https://tcgplayer-cdn.tcgplayer.com/product/15228_200w.jpg,1,1,https://cpt.tcgcsv.com/B68,2024-07-10T15:11:34.427,1,L,379,Basic Land — Mountain,,0.48,0.75,3.14,0.5,0.55,Foil,,,
15229,Nantuko Husk,Nantuko Husk,https://tcgplayer-cdn.tcgplayer.com/product/15229_200w.jpg,1,1,https://cpt.tcgcsv.com/C68,2024-07-10T15:11:50.103,1,U,162,Creature — Zombie Insect,Sacrifice a creature: Nantuko Husk gets +2/+2 until end of turn.,0.06,0.33,3.13,0.33,0.22,Normal,2,2,"<em>The soul sheds light, and death is its shadow. When the light dims, life and death embrace.
<br>
—Nantuko teaching</em>"
15229,Nantuko Husk,Nantuko Husk,https://tcgplayer-cdn.tcgplayer.com/product/15229_200w.jpg,1,1,https://cpt.tcgcsv.com/C68,2024-07-10T15:11:50.103,1,U,162,Creature — Zombie Insect,Sacrifice a creature: Nantuko Husk gets +2/+2 until end of turn.,0.88,0.99,2.62,1.02,,Foil,2,2,"<em>The soul sheds light, and death is its shadow. When the light dims, life and death embrace.
<br>
—Nantuko teaching</em>"
15230,Natural Spring,Natural Spring,https://tcgplayer-cdn.tcgplayer.com/product/15230_200w.jpg,1,1,https://cpt.tcgcsv.com/D68,2024-07-10T15:12:15.073,1,C,281,Sorcery,Target player gains 8 life.,0.01,0.2,3.18,0.04,,Normal,,,"<em>""Jewels cannot be eaten nor gold drunk. What civilization trades, nature simply provides.""
<br>
—Molimo, maro-sorcerer</em>"
15230,Natural Spring,Natural Spring,https://tcgplayer-cdn.tcgplayer.com/product/15230_200w.jpg,1,1,https://cpt.tcgcsv.com/D68,2024-07-10T15:12:15.073,1,C,281,Sorcery,Target player gains 8 life.,0.28,0.4,1.91,0.31,0.34,Foil,,,"<em>""Jewels cannot be eaten nor gold drunk. What civilization trades, nature simply provides.""
<br>
—Molimo, maro-sorcerer</em>"
15231,Naturalize,Naturalize,https://tcgplayer-cdn.tcgplayer.com/product/15231_200w.jpg,1,1,https://cpt.tcgcsv.com/F68,2024-07-10T15:17:00.857,1,C,282,Instant,Destroy target artifact or enchantment.,0.01,0.21,1.34,0.09,,Normal,,,"<em>""Well, it also makes a very night flower pot. . . .""
<br>
—Arcum Dagsson, Soldevi machinist</em>"
15231,Naturalize,Naturalize,https://tcgplayer-cdn.tcgplayer.com/product/15231_200w.jpg,1,1,https://cpt.tcgcsv.com/F68,2024-07-10T15:17:00.857,1,C,282,Instant,Destroy target artifact or enchantment.,0.4,0.67,1.43,0.46,,Foil,,,"<em>""Well, it also makes a very night flower pot. . . .""
<br>
—Arcum Dagsson, Soldevi machinist</em>"
15232,Nekrataal,Nekrataal,https://tcgplayer-cdn.tcgplayer.com/product/15232_200w.jpg,1,1,https://cpt.tcgcsv.com/G68,2024-07-10T15:17:40.06,1,U,163,Creature — Human Assassin,"First strike <em>(This creature deals combat damage before creatures without first strike.)</em>
<br>
When Nekrataal comes into play, destroy target nonartifact, nonblack creature. That creature can't be regenerated.",0.13,0.35,3.48,0.27,0.15,Normal,2,1,
15232,Nekrataal,Nekrataal,https://tcgplayer-cdn.tcgplayer.com/product/15232_200w.jpg,1,1,https://cpt.tcgcsv.com/G68,2024-07-10T15:17:40.06,1,U,163,Creature — Human Assassin,"First strike <em>(This creature deals combat damage before creatures without first strike.)</em>
<br>
When Nekrataal comes into play, destroy target nonartifact, nonblack creature. That creature can't be regenerated.",1.16,2.12,5.16,1.36,,Foil,2,1,
15233,Nightmare,Nightmare,https://tcgplayer-cdn.tcgplayer.com/product/15233_200w.jpg,1,1,https://cpt.tcgcsv.com/H68,2019-12-31T21:06:40.84,1,R,164,Creature — Nightmare,"Flying <em>(This creature can't be blocked except by creatures with flying or reach.)</em>
<br>Nightmare's power and toughness are each equal to the number of Swamps you control.",0.12,0.49,4.99,0.27,,Normal,*,*,<em>The thunder of its hooves beats dreams into despair.</em>
15233,Nightmare,Nightmare,https://tcgplayer-cdn.tcgplayer.com/product/15233_200w.jpg,1,1,https://cpt.tcgcsv.com/H68,2019-12-31T21:06:40.84,1,R,164,Creature — Nightmare,"Flying <em>(This creature can't be blocked except by creatures with flying or reach.)</em>
<br>Nightmare's power and toughness are each equal to the number of Swamps you control.",0.5,1.34,55.0,1.42,,Foil,*,*,<em>The thunder of its hooves beats dreams into despair.</em>
15234,No Rest for the Wicked,No Rest for the Wicked,https://tcgplayer-cdn.tcgplayer.com/product/15234_200w.jpg,1,1,https://cpt.tcgcsv.com/J68,2024-07-10T15:18:11.613,1,U,165,Enchantment,Sacrifice No Rest for the Wicked: Return to your hand all creature cards that were put into your graveyard from play this turn.,0.28,0.5,9.99,0.42,0.99,Normal,,,"<em>""The soul? Here, we have no use for such frivolities.""
<br>
—Sitrik, birth priest</em>"
15234,No Rest for the Wicked,No Rest for the Wicked,https://tcgplayer-cdn.tcgplayer.com/product/15234_200w.jpg,1,1,https://cpt.tcgcsv.com/J68,2024-07-10T15:18:11.613,1,U,165,Enchantment,Sacrifice No Rest for the Wicked: Return to your hand all creature cards that were put into your graveyard from play this turn.,5.34,10.0,18.26,3.99,,Foil,,,"<em>""The soul? Here, we have no use for such frivolities.""
<br>
—Sitrik, birth priest</em>"
15235,Nomad Mythmaker,Nomad Mythmaker,https://tcgplayer-cdn.tcgplayer.com/product/15235_200w.jpg,1,1,https://cpt.tcgcsv.com/K68,2024-07-10T15:19:43.65,1,R,30,Creature — Human Nomad Cleric,"W, T: Put target Aura card in a graveyard into play attached to a creature you control. <em>(You control that Aura.)</em>",3.0,4.61,8.99,4.45,,Normal,2,2,"<em>On the wild steppes, history vanishes in the dust. Only the mythmakers remain to say what was, and is, and will be.</em>"
